"0111",020170103,"ACB   ",+0000000004001.74,"205_LEVIES_A.BARONI                   ",001000,000.00
"0113",020170216,"PAY   ",-0000000002800.00,"01548 IGSHAAN GLASS IYM8312:22        ",000509,000.00
"0113",020170216,"PAY   ",-0000000010854.00,"01548 PROFESSIONAL  IYM8312:22        ",000509,000.00
"0113",020170216,"PAY   ",-0000000003902.36,"01001 OTIS          IYM8312:22        ",000509,000.00
"0113",020170216,"PAY   ",-0000000006000.00,"01548 IGSHAAN GLASS IYM8312:22        ",000509,000.00
"0113",020170216,"PAY   ",-0000000037792.28,"01000 CITY OF CAPE  IYM8312:22        ",000509,000.00
"0113",020170217,"ACB   ",+0000000013318.66,"KB505B                                ",006088,000.00
"0113",020170217,"ACB   ",+0000000004793.38,"KB005E                                ",001000,000.00
"0113",020170217,"ACB   ",+0000000000450.00,"CSOS - WC/42/2017                     ",006088,000.00
"0113",020170217,"ACB   ",+0000000002108.90,"KB106C                                ",001000,000.00
"0113",020170217,"TRF   ",+0000000030000.00,"TRF FROM RESERVE                      ",000532,000.00
"0113",020170217,"PAY   ",-0000000007501.20,"01010 CECIL KILPIN  IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000019.99,"01010 P LOURANDOS   IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000001178.39,"01000 BR MATHE      IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000072.14,"01010 P LOURANDOS   IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000005757.00,"01003 ABSOLUTE FIRE IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000005500.00,"01548 IGSHAAN GLASS IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000747.55,"01003 ENTERPRISE SU IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000008550.00,"01001 IHFM          IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000045.17,"01000 KIM STEENKAMP IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000014.03,"01257 CITY OF CAPE  IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000002632.66,"01004 BBM ATTORNEYS IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000056.12,"01012 CITY OF CAPE  IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000002968.09,"01001 IHFM          IYM8310:34        ",000509,000.00
"0113",020170217,"PAY   ",-0000000000248.00,"01008 ED WEST       IYM8310:34        ",000509,000.00
"0113",020170221,"ACB   ",+0000000019924.71,"INVESTECPBKB102                       ",006088,000.00
"0113",020170221,"DEP   ",+0000000000351.12,"KB404          LONG STREET  240       ",001271,000.00
"0113",020170221,"FEE   ",-0000000000030.00,"071113630 R    351,12 21/02#001       ",001646,000.00
"0113",020170223,"ACB   ",+0000000029950.55,"KB301B                                ",006088,000.00
"0113",020170223,"ACB   ",+0000000003588.01,"KB401 JILL ANTHONY                    ",006088,000.00
"0113",020170223,"PAY   ",-0000000001427.89,"01000 BR MATHE      IYM8315:31        ",000509,000.00
"0113",020170223,"PAY   ",-0000000001500.00,"01556 PREMIER HOTEL IYM8315:31        ",000509,000.00
"0113",020170224,"ACB   ",+0000000006000.00,"KB005E                                ",001000,000.00
"0113",020170225,"ACB   ",+0000000002500.00,"RENT01                                ",006088,000.00
"0113",020170227,"ACB   ",+0000000005000.00,"ABSA BANK KB403C                      ",006088,000.00
"0113",020170227,"ACB   ",+0000000012483.37,"KB206C                                ",006088,000.00
"0113",020170227,"INTPAY",+0000000003269.71,"KB302                                 ",000379,000.00
"0113",020170227,"DEP   ",+0000000014000.00,"E WEST         302                    ",001273,000.00
"0113",020170227,"FEE   ",-0000000000231.00," ACC 071113630 DEP BCH 4109           ",001394,000.00
"0113",020170228,"ACB   ",+0000000024984.71,"ABSA BANK KB 402                      ",006088,000.00
"0113",020170228,"ACB   ",+0000000004279.11,"SO/BV KB204/MR GARY                   ",006088,000.00
"0113",020170228,"ACB   ",+0000000020000.00,"sagov KB203                           ",006088,000.00
"0113",020170228,"INTPAY",+0000000003194.71,"KB502C                                ",000379,000.00
"0113",020170228,"FEE   ",-0000000000069.00," ACC   071113630                      ",001621,000.00
"0113",020170228,"SF    ",-0000000000064.00," ACC   071113630                      ",001112,000.00
"0113",020170301,"ACB   ",+0000000003898.01,"SAGEPAY021KB004                       ",006088,000.00
"0113",020170301,"ACB   ",+0000000008090.72,"25                                    ",001000,000.00
"0113",020170301,"ACB   ",+0000000014236.27,"sagov KB203                           ",006088,000.00
"0113",020170301,"ACB   ",+0000000003096.00,"ABSA BANK 501 KNIGHTSBRIGDE           ",006088,000.00
"0113",020170301,"ACB   ",+0000000003662.01,"KB504B                                ",006088,000.00
"0113",020170301,"ACB   ",-0000000008319.71,"PREMIUMCOLRF51196643CIA39071          ",006021,017.50
"0113",020170302,"ACB   ",+0000000005424.95,"ABSA BANK KB506B                      ",006088,000.00
"0113",020170302,"INTPAY",+0000000021790.00,"KB502C                                ",000379,000.00
"0113",020170302,"DEP   ",+0000000029906.05,"1112304-KB304  SEA POINT    359       ",001271,000.00
"0113",020170302,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8310:52        ",000509,000.00
"0113",020170302,"FEE   ",-0000000000030.00,"071113630 R  29906,05 02/03#001       ",001646,000.00
"0113",020170303,"ACB   ",+0000000003700.00,"PAIZES AP*NRES AP PAIZES              ",001000,000.00
"0113",020170303,"TRFR  ",+0000000003464.13,"ABSA       KB202D                     ",001581,000.00
"0113",020170303,"PAY   ",-0000000002354.10,"01004 BBM ATTORNEYS IYM8310:45        ",000509,000.00
"0113",020170303,"PAY   ",-0000000003902.36,"01001 OTIS          IYM8310:45        ",000509,000.00
"0113",020170303,"PAY   ",-0000000000056.12,"01012 CITY OF CAPE  IYM8310:45        ",000509,000.00
"0113",020170303,"PAY   ",-0000000000581.40,"01005 PYRAMID SECUR IYM8310:45        ",000509,000.00
"0113",020170303,"PAY   ",-0000000003526.01,"01000 LESLIE MCKENZ IYM8310:45        ",000509,000.00
"0113",020170303,"PAY   ",-0000000000500.00,"01009 GJ SOKOMANI   IYM8310:45        ",000509,000.00
"0113",020170303,"FEE   ",-0000000000806.98,"STNDRDBANK   BOL OCV48 FEB 17         ",000231,000.00
"0113",020170304,"ACB   ",+0000000008000.00,"LEVY KB 406                           ",001000,000.00
"0113",020170306,"ACB   ",+0000000001939.79,"305 KNIGHTSBRIDGE                     ",001000,000.00
"0113",020170306,"ACB   ",+0000000003782.01,"ACCT REF: KB104B                      ",006088,000.00
"0113",020170306,"ACB   ",+0000000027000.00,"KB504B                                ",006088,000.00
"0113",020170307,"ACB   ",+0000000010000.00,"KB401 JILL ANTHONY                    ",006088,000.00
"0113",020170308,"ACB   ",+0000000002066.41,"KB405B - J STEYN                      ",006088,000.00
"0113",020170308,"ACB   ",+0000000032395.03,"ABSA BANK KB403C                      ",006088,000.00
"0113",020170309,"INTPAY",+0000000024455.58,"KB002                                 ",000379,000.00
"0113",020170309,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8309:36        ",000509,000.00
"0113",020170309,"CLOSE ",+0000000356945.57,"CLOSE BALANCE                         ",000000,000.00
"0114",020170310,"OPEN  ",+0000000356945.57,"OPEN BALANCE                          ",000000,000.00
"0114",020170310,"INTPAY",+0000000008307.45,"1112103 OLITZKI BRIAN                 ",000379,000.00
"0114",020170310,"PAY   ",-0000000001000.00,"01256 GJ SOKOMANI   IYM8308:27        ",000509,000.00
"0114",020170310,"PAY   ",-0000000010854.00,"01548 PROFESSIONAL  IYM8308:27        ",000509,000.00
"0114",020170310,"PAY   ",-0000000000064.79,"01010 P LOURANDOS   IYM8308:27        ",000509,000.00
"0114",020170310,"PAY   ",-0000000000054.18,"01012 CITY OF CAPE  IYM8308:27        ",000509,000.00
"0114",020170310,"PAY   ",-0000000002872.65,"01001 IHFM          IYM8308:27        ",000509,000.00
"0114",020170310,"PAY   ",-0000000007000.00,"01008 GP INSTALLATI IYM8308:27        ",000509,000.00
"0114",020170310,"PAY   ",-0000000000013.55,"01257 CITY OF CAPE  IYM8308:27        ",000509,000.00
"0114",020170313,"ACB   ",+0000000003588.01,"PAYPROP   KB101                       ",006088,000.00
"0114",020170316,"INTPAY",+0000000010555.04,"KB204                                 ",000379,000.00
"0114",020170316,"PAY   ",-0000000000525.00,"01005 PYRAMID SECUR IYM8311:50        ",000509,000.00
"0114",020170316,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8311:50        ",000509,000.00
"0114",020170320,"ACB   ",+0000000003294.71,"INVESTECPBKB102                       ",006088,000.00
"0114",020170320,"ACB   ",+0000000002048.54,"KB106C                                ",001000,000.00
"0114",020170323,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8310:28        ",000509,000.00
"0114",020170327,"ACB   ",+0000000002500.00,"RENT01                                ",001000,000.00
"0114",020170327,"ACB   ",+0000000050000.00,"KB 303                                ",006088,000.00
"0114",020170328,"ACB   ",+0000000003378.60,"KB301B                                ",001000,000.00
"0114",020170328,"INTPAY",+0000000003250.00,"KB302                                 ",000379,000.00
"0114",020170329,"PAY   ",-0000000015162.00,"01256 TALON SECURIT IYM8309:21        ",000509,000.00
"0114",020170329,"PAY   ",-0000000000087.00,"01010 P LOURANDOS   IYM8309:21        ",000509,000.00
"0114",020170329,"PAY   ",-0000000027000.00,"01000 KIM STEENKAMP IYM8309:19        ",000509,000.00
"0114",020170329,"PAY   ",-0000000000084.00,"01000 KIM STEENKAMP IYM8309:21        ",000509,000.00
"0114",020170329,"TRFR  ",-0000000200000.00,"TRF TO CURRENT *                      ",000619,000.00
"0114",020170330,"ACB   ",+0000000020000.00,"ACCT REF: KB104B                      ",006088,000.00
"0114",020170330,"ACB   ",+0000000004279.11,"SO/BV KB204/MR GARY                   ",006088,000.00
"0114",020170330,"INTPAY",+0000000004000.00,"302  SPEC LEVY                        ",000379,000.00
"0114",020170330,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8311:50        ",000509,000.00
"0114",020170331,"ACB   ",+0000000003154.71,"ABSA BANK KB 402 inv 20437            ",006088,000.00
"0114",020170331,"ACB   ",+0000000003508.01,"KB401 JILL ANTHONY                    ",006088,000.00
"0114",020170331,"FEE   ",-0000000000069.00," ACC   071113630                      ",001621,000.00
"0114",020170331,"SF    ",-0000000000064.00," ACC   071113630                      ",001112,000.00
"0114",020170401,"ACB   ",+0000000001929.56,"ABSA BANK KB506B                      ",001000,000.00
"0114",020170401,"ACB   ",-0000000008319.71,"PREMIUMCOLRF51675130CIA39071          ",006021,017.50
"0114",020170403,"ACB   ",+0000000003468.01,"SAGEPAY021KB004                       ",006088,000.00
"0114",020170403,"ACB   ",+0000000004156.27,"sagov KB203                           ",006088,000.00
"0114",020170403,"DEP   ",+0000000005000.00,"LEVY KNIGHTSBR IDGE KB406             ",001273,000.00
"0114",020170403,"FEE   ",-0000000000104.50," ACC 071113630 DEP BCH 4109           ",001394,000.00
"0114",020170404,"ACB   ",+0000000003508.01,"PAYPROP   KB101                       ",006088,000.00
"0114",020170404,"ACB   ",+0000000003300.00,"LEVY KB 406                           ",001000,000.00
"0114",020170404,"ACB   ",+0000000003662.00,"KB504B                                ",006088,000.00
"0114",020170404,"ACB   ",+0000000003700.00,"PAIZES AP*NRES AP PAIZES              ",001000,000.00
"0114",020170404,"FEE   ",-0000000000777.76,"STNDRDBANK   BOL OCV48 MAR 17         ",000231,000.00
"0114",020170405,"ACB   ",+0000000001939.79,"305 KNIGHTSBRIDGE                     ",001000,000.00
"0114",020170405,"INTPAY",+0000000003100.00,"KB002                                 ",000379,000.00
"0114",020170406,"ACB   ",+0000000003154.71,"ABSA BANK KB502C                      ",006088,000.00
"0114",020170406,"ACB   ",+0000000003764.27,"ABSA BANK 501 KNIGHTSBRIGDE           ",006088,000.00
"0114",020170406,"PAY   ",-0000000003902.36,"01001 OTIS          IYM8316:41        ",000509,000.00
"0114",020170407,"ACB   ",+0000000001769.13,"KB005E                                ",001000,000.00
"0114",020170407,"ACB   ",+0000000001928.81,"KB206C                                ",006088,000.00
"0114",020170407,"ACB   ",+0000000016320.74,"205_LEVIES_A.BARONI                   ",001000,000.00
"0114",020170407,"DEP   ",+0000000003585.36,"1112304-KB304  SEA POINT    168       ",001273,000.00
"0114",020170407,"PAY   ",-0000000010854.00,"01548 PROFESSIONAL  IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000001048.80,"01001 ZONE PEST CON IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000007500.00,"01008 GP INSTALLATI IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000000027.99,"01010 P LOURANDOS   IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000064984.56,"01011 VOLTEC ELECTR IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000000061.89,"01010 P LOURANDOS   IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000003022.95,"01001 IHFM          IYM8316:41        ",000509,000.00
"0114",020170407,"PAY   ",-0000000000073.03,"01010 P LOURANDOS   IYM8316:41        ",000509,000.00
"0114",020170407,"FEE   ",-0000000000076.91," ACC 071113630 DEP BCH 4109           ",001394,000.00
"0114",020170407,"CLOSE ",+0000000172679.22,"CLOSE BALANCE                         ",000000,000.00
"0115",020170410,"OPEN  ",+0000000172679.22,"OPEN BALANCE                          ",000000,000.00
"0115",020170410,"ACB   ",+0000000007149.60,"25                                    ",006088,000.00
"0115",020170410,"INTPAY",+0000000004016.27,"1112103 OLITZKI BRIAN                 ",000379,000.00
"0115",020170412,"ACB   ",+0000000013258.71,"KB405B - J STEYN                      ",006088,000.00
"0115",020170412,"INTPAY",+0000000010000.00,"KB204                                 ",000379,000.00
"0115",020170412,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8311:10        ",000509,000.00
"0115",020170412,"PAY   ",-0000000000100.00,"01596 CSOS OMBUD    IYM8311:10        ",000509,000.00
"0115",020170413,"ACB   ",+0000000108045.00,"CIA320018                             ",006088,000.00
"0115",020170418,"DEP   ",+0000000013000.00,"KB503          V&A WATERFRO 080       ",001273,000.00
"0115",020170418,"FEE   ",-0000000000215.00," ACC 071113630 DEP BCH 0909           ",001394,000.00
"0115",020170419,"ACB   ",+0000000004177.12,"ABSA BANK kb 306                      ",006088,000.00
"0115",020170420,"PAY   ",-0000000000150.00,"01008 ED WEST       IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000018294.85,"01000 CITY OF CAPE  IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000001744.20,"01004 BBM ATTORNEYS IYM8315:22        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000100.00,"01008 ED WEST       IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000015.96,"01257 CITY OF CAPE  IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000015.25,"01010 P LOURANDOS   IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000007.14,"01012 CITY OF CAPE  IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000304.00,"01010 P LOURANDOS   IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000300.00,"01008 ED WEST       IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000000450.00,"01007 AMTRONICS SEC IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000003192.00,"01006 THC BUILDING  IYM8315:24        ",000509,000.00
"0115",020170420,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8315:24        ",000509,000.00
"0115",020170424,"ACB   ",+0000000003154.71,"ABSA BANK KB 402 inv 20474            ",006088,000.00
"0115",020170424,"ACB   ",+0000000003294.71,"INVESTECPBKB102                       ",006088,000.00
"0115",020170424,"ACB   ",+0000000002048.54,"KB106C                                ",001000,000.00
"0115",020170424,"ACB   ",+0000000002128.44,"205_LEVIES_A.BARONI                   ",001000,000.00
"0115",020170425,"ACB   ",+0000000003869.94,"KB301B                                ",006088,000.00
"0115",020170425,"ACB   ",+0000000002995.00,"CIA338080                             ",006088,000.00
"0115",020170426,"ACB   ",+0000000002500.00,"RENT01                                ",001000,000.00
"0115",020170426,"ACB   ",+0000000003764.27,"ABSA BANK 501 KNIGHTSBRIGDE           ",006088,000.00
"0115",020170426,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8315:24        ",000509,000.00
"0115",020170428,"ACB   ",+0000000003702.00,"KB504B                                ",006088,000.00
"0115",020170428,"ACB   ",+0000000003508.01,"KB401 JILL ANTHONY                    ",001000,000.00
"0115",020170428,"INTPAY",+0000000003250.00,"KB302                                 ",000379,000.00
"0115",020170428,"TRFR  ",+0000000010000.00,"ABSA       KB403C                     ",001581,000.00
"0115",020170429,"SF    ",-0000000000064.00," ACC   071113630                      ",001112,000.00
"0115",020170429,"FEE   ",-0000000000069.00," ACC   071113630                      ",001621,000.00
"0115",020170502,"ACB   ",+0000000001928.81,"KB206C                                ",006088,000.00
"0115",020170502,"ACB   ",+0000000004156.27,"sagov KB203                           ",006088,000.00
"0115",020170502,"ACB   ",+0000000004279.11,"SO/BV KB204/MR GARY                   ",006088,000.00
"0115",020170502,"ACB   ",+0000000001929.56,"ABSA BANK KB506B                      ",001000,000.00
"0115",020170502,"ACB   ",+0000000001769.13,"KB005E                                ",001000,000.00
"0115",020170502,"ACB   ",+0000000004085.36,"25                                    ",001000,000.00
"0115",020170502,"INTPAY",+0000000003154.71,"KB502C                                ",000379,000.00
"0115",020170502,"ACB   ",-0000000008319.71,"PREMIUMCOLRF52088810CIA39071          ",006021,017.50
"0115",020170503,"ACB   ",+0000000024750.00,"SAGEPAY021KB004                       ",006088,000.00
"0115",020170503,"ACB   ",+0000000003618.01,"SAGEPAY021KB004                       ",006088,000.00
"0115",020170503,"ACB   ",+0000000020000.00,"KB 303                                ",006088,000.00
"0115",020170503,"ACB   ",+0000000003508.01,"PAYPROP   KB101                       ",006088,000.00
"0115",020170503,"ACB   ",+0000000002550.00,"PAYPROP   KB101 - SPECIAL             ",006088,000.00
"0115",020170503,"ACB   ",+0000000004018.92,"KB505B                                ",001000,000.00
"0115",020170504,"ACB   ",+0000000003700.00,"PAIZES AP*NRES AP PAIZES              ",001000,000.00
"0115",020170504,"INTPAY",+0000000004016.27,"1112103 OLITZKI BRIAN                 ",000379,000.00
"0115",020170504,"DEP   ",+0000000003585.36,"1112304-KB304  SEA POINT    243       ",001273,000.00
"0115",020170504,"PAY   ",-0000000001203.14,"01000 BR MATHE      IYM8310:08        ",000509,000.00
"0115",020170504,"TRFR  ",-0000000250000.00,"TRF TO CURRENT *                      ",000619,000.00
"0115",020170504,"FEE   ",-0000000000725.30,"STNDRDBANK   BOL OCV48 APR 17         ",000231,000.00
"0115",020170504,"FEE   ",-0000000000076.91," ACC 071113630 DEP BCH 4109           ",001394,000.00
"0115",020170505,"ACB   ",+0000000001939.79,"305 KNIGHTSBRIDGE                     ",001000,000.00
"0115",020170505,"PAY   ",-0000000003902.36,"01001 OTIS          IYM8317:22        ",000509,000.00
"0115",020170505,"PAY   ",-0000000085529.43,"01002 SIMON EVEREST IYM8311:44        ",000509,000.00
"0115",020170506,"ACB   ",+0000000006210.49,"KB503                                 ",006088,000.00
"0115",020170506,"PAY   ",-0000000000214.12,"01010 P LOURANDOS   IYM8317:22        ",000509,000.00
"0115",020170506,"PAY   ",-0000000000154.00,"01010 P LOURANDOS   IYM8317:22        ",000509,000.00
"0115",020170506,"PAY   ",-0000000003003.89,"01001 IHFM          IYM8317:22        ",000509,000.00
"0115",020170506,"PAY   ",-0000000010854.00,"01548 PROFESSIONAL  IYM8317:22        ",000509,000.00
